delivery_id,order_id,driver_id,vehicle_id,hub_id,dispatch_time,delivery_completed_at,delivery_status,route_distance_km,manual_route_override_count,proof_of_completion_missing,customer_rating_post_delivery,fuel_or_charge_cost,customer_id,service_type,order_created_at,promised_window_hours,pickup_zone,dropoff_zone,priority_level,order_value,booking_channel,special_handling_flag,order_vlaue,age,home_zone,customer_type,signup_date,loyalty_score,app_engagement_score,preferred_channel,account_status,base_zone,employment_type,years_experience,training_score,driver_rating,shift_preference,active_flag,vehicle_type,assigned_zone,commission_date,battery_health_pct,odometer_km,maintenance_status,telematics_version,hub_name,zone,hub_type,capacity_score,has_complaint,complaint_count,has_incident,incident_count
DL00205,O00375,D039,V024,H03,2024-09-17 23:26:00,2024-09-18 02:13:34,OnTime,7.16,3,0,4.17,12.58,C0012,Medical,2024-09-17 22:39:00,4,Central,East,High,150.39,Phone,0,150.39,60,<bound method StringMethods.title of <pandas.core.strings.accessor.StringMethods object at 0x78bc363edd60>>,Consumer,2025-02-10 01:14:00,46.3,74.4,App,Active,Airport,Contract,7,86.1,4.06,Evening,1,EV,East,2025-05-26 12:28:00,74.9,56967,Active,v2.1,East Dock,East,Warehouse,74,0.0,0.0,1.0,1.0
DL00206,O00634,D045,V107,H02,2024-07-07 14:19:00,2024-07-07 17:45:48,OnTime,17.47,1,0,4.49,15.56,C0536,Parcel,2024-07-07 12:17:00,4,East,South,Medium,171.58,App,0,171.58,56,<bound method StringMethods.title of <pandas.core.strings.accessor.StringMethods object at 0x78bc363edd60>>,Consumer,2024-08-14 02:53:00,54.5,88.4,App,Active,North,FullTime,2,59.6,4.12,Flexible,1,CargoVan,North,2024-12-25 17:15:00,87.9,96239,Active,v2.0,South Link,South,Dispatch,78,0.0,0.0,0.0,0.0
DL00207,O01035,D121,V114,H04,2024-03-17 00:24:00,2024-03-17 06:31:20,OnTime,18.52,1,0,4.4,11.28,C0508,Business,2024-03-16 22:47:00,6,East,Riverside,Low,54.57,App,0,54.57,76,<bound method StringMethods.title of <pandas.core.strings.accessor.StringMethods object at 0x78bc363edd60>>,Consumer,2024-09-09 23:52:00,64.2,66.0,App,Active,Riverside,Contract,3,75.2,4.97,Morning,1,Hybrid,North,2024-10-03 17:53:00,90.0,84649,Active,v2.2,West Gate,West,Dispatch,69,0.0,0.0,1.0,1.0
DL00208,O00964,D087,V018,H01,2024-04-13 03:27:00,2024-04-13 22:30:31,Failed,21.73,0,1,3.09,13.36,C0247,Retail,2024-04-13 02:30:00,2,Central,South,High,178.23,Phone,0,178.23,31,<bound method StringMethods.title of <pandas.core.strings.accessor.StringMethods object at 0x78bc363edd60>>,Consumer,2024-02-01 01:08:00,58.9,30.3,Web,Active,North,Contract,13,73.3,4.43,Night,1,Diesel,Riverside,2025-04-08 22:29:00,86.8,98363,Scheduled,v2.1,North Exchange,North,Dispatch,82,0.0,0.0,1.0,1.0
DL00209,O01154,D057,V107,H06,2024-09-05 16:29:00,2024-09-05 16:29:00,OnTime,11.22,1,0,4.31,13.88,C0588,Medical,2024-09-05 14:35:00,12,South,South,Low,25.19,Phone,0,25.19,47,<bound method StringMethods.title of <pandas.core.strings.accessor.StringMethods object at 0x78bc363edd60>>,SME,2025-06-28 00:25:00,34.8,62.6,Web,Active,West,FullTime,6,75.0,4.25,Morning,1,CargoVan,North,2024-12-25 17:15:00,87.9,96239,Active,v2.0,Airport Hub,Airport,Dispatch,71,0.0,0.0,0.0,0.0
DL00210,O01191,D142,V016,H02,2024-02-19 19:24:00,2024-02-19 23:40:57,Delayed,16.24,3,0,3.43,13.43,C0258,Business,2024-02-19 17:29:00,2,East,North,Low,91.82,App,0,91.82,50,<bound method StringMethods.title of <pandas.core.strings.accessor.StringMethods object at 0x78bc363edd60>>,Consumer,2024-03-17 08:15:00,71.4,63.1,Partner API,Active,Airport,FullTime,12,98.7,4.23,Night,1,EV,West,2024-10-13 19:38:00,63.5,84395,Active,v2.1,South Link,South,Dispatch,78,0.0,0.0,0.0,0.0
DL00211,O01017,D102,V006,H08,2025-12-30 15:47:00,2025-12-30 19:01:17,OnTime,12.39,1,0,4.57,13.18,C0201,Retail,2025-12-30 13:06:00,6,Central,West,High,30.84,Phone,0,30.84,49,<bound method StringMethods.title of <pandas.core.strings.accessor.StringMethods object at 0x78bc363edd60>>,Consumer,2024-01-19 08:02:00,69.2,59.8,App,Active,East,PartTime,10,67.6,4.62,Morning,1,EV,Central,2025-11-22 06:39:00,78.6,141381,Active,v2.1,Midtown Relay,Central,Charging,63,0.0,0.0,0.0,0.0
DL00212,O01105,D142,V041,H01,2025-06-18 18:46:00,2025-06-19 18:15:30,Delayed,13.85,1,1,4.29,11.45,C0239,Business,2025-06-18 17:21:00,12,East,West,Medium,13.4,Phone,0,13.4,65,<bound method StringMethods.title of <pandas.core.strings.accessor.StringMethods object at 0x78bc363edd60>>,SME,2025-09-25 20:09:00,80.0,51.7,App,Suspended,Airport,FullTime,12,98.7,4.23,Night,1,EV,East,2024-01-11 21:04:00,78.4,88129,Active,v2.2,North Exchange,North,Dispatch,82,0.0,0.0,0.0,0.0
DL00213,O00807,D025,V073,H02,2025-10-16 07:59:00,2025-10-16 10:10:20,OnTime,8.57,0,0,4.33,10.42,C0162,Parcel,2025-10-16 06:00:00,4,South,Riverside,Medium,155.63,App,1,155.63,61,<bound method StringMethods.title of <pandas.core.strings.accessor.StringMethods object at 0x78bc363edd60>>,Enterprise,2025-11-07 11:09:00,63.7,76.9,Web,Suspended,North,FullTime,1,86.4,3.72,Morning,1,Hybrid,Airport,2024-05-28 05:33:00,78.05,191353,Active,v2.1,South Link,South,Dispatch,78,0.0,0.0,1.0,1.0
DL00214,O00552,D096,V010,H04,2025-11-09 03:20:00,2025-11-09 06:33:06,OnTime,6.09,0,0,3.02,7.3,C0341,Passenger,2025-11-09 02:21:00,4,Riverside,South,Low,76.7,App,0,76.7,51,<bound method StringMethods.title of <pandas.core.strings.accessor.StringMethods object at 0x78bc363edd60>>,Consumer,2024-01-23 04:02:00,68.1,66.7,Phone,Dormant,Ctr,FullTime,4,56.4,4.03,Morning,1,CargoVan,North,2025-10-07 22:40:00,50.7,129032,InRepair,v2.1,West Gate,West,Dispatch,69,0.0,0.0,0.0,0.0
DL00215,O01042,D100,V102,H06,2024-08-26 13:15:00,2024-08-27 08:07:20,Delayed,22.0,1,0,4.79,19.64,C0571,Passenger,2024-08-26 13:05:00,12,Airport,East,Low,54.55,Phone,0,54.55,33,<bound method StringMethods.title of <pandas.core.strings.accessor.StringMethods object at 0x78bc363edd60>>,Consumer,2024-11-07 03:33:00,44.1,36.5,Phone,Active,Central,FullTime,4,62.0,4.31,Flexible,1,EV,West,2024-10-24 12:35:00,77.0,198326,Active,v2.0,Airport Hub,Airport,Dispatch,71,0.0,0.0,0.0,0.0
DL00216,O00167,D146,V019,H07,2024-04-27 21:19:00,2024-04-28 19:51:43,OnTime,30.01,0,0,3.37,18.54,C0325,Medical,2024-04-27 20:46:00,24,East,East,Medium,24.78,API,0,24.78,37,<bound method StringMethods.title of <pandas.core.strings.accessor.StringMethods object at 0x78bc363edd60>>,Consumer,2025-07-14 06:15:00,49.4,34.4,App,Active,Airport,Contract,1,75.2,4.36,Morning,1,Diesel,South,2024-10-21 23:22:00,70.4,151460,Scheduled,v2.2,Riverside Hub,Riverside,Warehouse,66,1.0,2.0,0.0,0.0
DL00217,O01194,D020,V030,H01,2024-08-08 01:50:00,2024-08-08 01:50:00,OnTime,22.61,1,0,4.41,12.17,C0229,Passenger,2024-08-07 23:21:00,2,South,Airport,Medium,88.17,App,1,88.17,52,<bound method StringMethods.title of <pandas.core.strings.accessor.StringMethods object at 0x78bc363edd60>>,Consumer,2025-05-31 00:05:00,23.4,73.7,Web,Active,East,FullTime,6,75.2,4.61,Evening,1,CargoVan,North,2025-09-14 07:20:00,78.0,134360,Active,v2.1,North Exchange,North,Dispatch,82,0.0,0.0,0.0,0.0
DL00218,O00136,D149,V010,H03,2024-11-27 17:12:00,2024-11-27 22:54:50,Delayed,3.51,1,0,3.27,4.15,C0413,Medical,2024-11-27 16:29:00,1,North,South,High,20.82,App,0,20.82,32,<bound method StringMethods.title of <pandas.core.strings.accessor.StringMethods object at 0x78bc363edd60>>,Consumer,2024-10-05 10:39:00,57.4,87.3,App,Active,Airport,FullTime,7,81.5,4.55,Night,1,CargoVan,North,2025-10-07 22:40:00,50.7,129032,InRepair,v2.1,East Dock,East,Warehouse,74,0.0,0.0,0.0,0.0
DL00219,O00513,D087,V118,H07,2024-08-07 05:33:00,2024-08-07 09:00:38,OnTime,14.41,1,0,4.59,12.65,C0202,Passenger,2024-08-07 04:51:00,4,West,South,High,111.28,Phone,1,111.28,50,<bound method StringMethods.title of <pandas.core.strings.accessor.StringMethods object at 0x78bc363edd60>>,Consumer,2024-01-16 00:46:00,64.2,76.7,Unknown,Dormant,North,Contract,13,73.3,4.43,Night,1,Diesel,Riverside,2025-02-18 12:40:00,78.0,145165,Active,v2.1,Riverside Hub,Riverside,Warehouse,66,0.0,0.0,1.0,1.0
DL00220,O00859,D079,V107,H08,2024-03-21 03:17:00,2024-03-21 07:59:50,OnTime,33.71,4,0,5.0,13.79,C0476,Retail,2024-03-21 02:02:00,6,Airport,Ctr,Low,83.53,App,1,83.53,59,<bound method StringMethods.title of <pandas.core.strings.accessor.StringMethods object at 0x78bc363edd60>>,Consumer,2024-10-04 13:18:00,66.0,69.6,App,Active,South,PartTime,1,75.2,4.48,Night,1,CargoVan,North,2024-12-25 17:15:00,87.9,96239,Active,v2.0,Midtown Relay,Central,Charging,63,0.0,0.0,0.0,0.0
DL00221,O00594,D151,V092,H02,2024-03-11 21:43:00,2024-03-11 22:58:44,OnTime,12.09,3,0,3.25,11.03,C0116,Retail,2024-03-11 19:40:00,4,Central,East,Medium,149.86,App,1,149.86,64,<bound method StringMethods.title of <pandas.core.strings.accessor.StringMethods object at 0x78bc363edd60>>,Consumer,2025-02-09 14:25:00,65.6,55.5,Web,Active,East,FullTime,2,71.3,4.69,Flexible,1,Hybrid,East,2024-01-07 14:19:00,80.5,36143,InRepair,v2.1,South Link,South,Dispatch,78,1.0,1.0,1.0,1.0
DL00222,O01010,D121,V045,H06,2024-05-18 21:01:00,2024-05-18 23:50:57,OnTime,9.72,0,0,5.0,8.53,C0018,Business,2024-05-18 18:20:00,6,West,South,Low,55.14,Unknown,0,55.14,56,<bound method StringMethods.title of <pandas.core.strings.accessor.StringMethods object at 0x78bc363edd60>>,Consumer,2025-08-18 18:40:00,63.2,49.6,Web,Dormant,Riverside,Contract,3,75.2,4.97,Morning,1,EV,East,2025-08-10 04:56:00,88.0,190688,Active,v2.2,Airport Hub,Airport,Dispatch,71,0.0,0.0,0.0,0.0
DL00223,O00740,D155,V085,H08,2024-05-22 15:11:00,2024-05-22 20:28:55,Delayed,12.99,0,0,3.19,12.3,C0151,Medical,2024-05-22 14:17:00,4,East,East,Medium,67.9,Web,1,67.9,20,<bound method StringMethods.title of <pandas.core.strings.accessor.StringMethods object at 0x78bc363edd60>>,Consumer,2024-10-10 14:32:00,79.2,33.8,App,Suspended,Central,PartTime,6,69.5,3.98,Morning,1,CargoVan,South,2025-09-30 12:01:00,87.3,145652,Active,v2.1,Midtown Relay,Central,Charging,63,0.0,0.0,0.0,0.0
DL00224,O00960,D034,V040,H07,2025-01-20 03:14:00,2025-01-20 03:27:00,OnTime,11.88,0,0,3.79,14.2,C0554,Passenger,2025-01-20 03:03:00,1,Riverside,North,Medium,86.06,App,0,86.06,37,<bound method StringMethods.title of <pandas.core.strings.accessor.StringMethods object at 0x78bc363edd60>>,Consumer,2025-01-15 08:24:00,59.5,46.8,App,Active,West,FullTime,11,71.3,4.27,Morning,1,EV,Central,2025-11-23 11:28:00,90.0,133770,Active,v2.0,Riverside Hub,Riverside,Warehouse,66,0.0,0.0,1.0,1.0
DL00225,O00056,D150,V044,H05,2025-10-05 20:44:00,2025-10-06 00:53:02,OnTime,6.21,2,0,3.98,14.94,C0271,Parcel,2025-10-05 20:28:00,4,South,Central,High,160.35,Web,0,160.35,66,<bound method StringMethods.title of <pandas.core.strings.accessor.StringMethods object at 0x78bc363edd60>>,Consumer,2025-12-09 06:43:00,65.1,15.5,Web,Active,East,FullTime,12,88.1,4.08,Night,1,EV,Airport,2025-02-14 20:35:00,91.8,111243,Active,v2.2,Central Core,Central,Control,88,1.0,1.0,1.0,1.0
DL00226,O00823,D119,V030,H06,2025-02-05 21:33:00,2025-02-06 09:56:15,Delayed,9.28,0,0,2.17,10.29,C0264,Passenger,2025-02-05 18:50:00,12,East,North,Medium,122.9,App,0,122.9,51,<bound method StringMethods.title of <pandas.core.strings.accessor.StringMethods object at 0x78bc363edd60>>,Consumer,2025-10-20 06:04:00,79.2,32.0,App,Active,South,FullTime,5,56.0,3.55,Flexible,1,CargoVan,North,2025-09-14 07:20:00,78.0,134360,Active,v2.1,Airport Hub,Airport,Dispatch,71,0.0,0.0,0.0,0.0
DL00227,O01138,D083,V114,H04,2024-02-08 18:51:00,2024-02-08 20:38:03,OnTime,16.49,2,0,4.65,13.68,C0409,Parcel,2024-02-08 17:08:00,2,Airport,South,Medium,41.05,App,0,41.05,45,<bound method StringMethods.title of <pandas.core.strings.accessor.StringMethods object at 0x78bc363edd60>>,Consumer,2025-01-19 01:29:00,82.8,56.9,Web,Dormant,North,FullTime,12,80.8,4.16,Flexible,1,Hybrid,North,2024-10-03 17:53:00,90.0,84649,Active,v2.2,West Gate,West,Dispatch,69,0.0,0.0,0.0,0.0
DL00228,O01094,D052,V085,H04,2024-08-22 11:22:00,2024-08-22 11:22:00,OnTime,6.68,2,0,4.05,11.59,C0204,Parcel,2024-08-22 09:51:00,2,East,Riverside,Medium,208.68,Phone,0,208.68,78,<bound method StringMethods.title of <pandas.core.strings.accessor.StringMethods object at 0x78bc363edd60>>,Consumer,2025-06-10 15:15:00,87.1,25.8,App,Active,Riverside,FullTime,8,71.7,3.39,Morning,1,CargoVan,South,2025-09-30 12:01:00,87.3,145652,Active,v2.1,West Gate,West,Dispatch,69,0.0,0.0,0.0,0.0
DL00229,O00518,D050,V036,H02,2025-12-11 02:26:00,2025-12-11 13:40:02,OnTime,14.89,0,0,3.97,13.89,C0112,Medical,2025-12-11 02:12:00,12,North,East,High,61.85,Web,0,61.85,25,<bound method StringMethods.title of <pandas.core.strings.accessor.StringMethods object at 0x78bc363edd60>>,Consumer,2025-02-01 22:48:00,42.1,66.1,App,Active,North,FullTime,6,87.4,3.9,Evening,1,Diesel,North,2025-09-26 13:33:00,90.4,215767,InRepair,v2.1,South Link,South,Dispatch,78,0.0,0.0,0.0,0.0
DL00230,O00303,D055,V037,H06,2025-07-22 05:41:00,2025-07-23 00:56:58,Failed,14.85,1,0,2.34,13.21,C0514,Retail,2025-07-22 05:16:00,4,Central,South,Medium,48.67,Web,0,48.67,22,<bound method StringMethods.title of <pandas.core.strings.accessor.StringMethods object at 0x78bc363edd60>>,Consumer,2024-11-09 20:26:00,65.9,76.4,App,Active,Central,FullTime,15,90.5,5.0,Flexible,1,CargoVan,South,2025-06-13 23:43:00,56.6,52146,InRepair,v1.9,Airport Hub,Airport,Dispatch,71,0.0,0.0,0.0,0.0
DL00231,O00670,D014,V046,H05,2024-03-27 23:40:00,2024-03-28 02:54:39,OnTime,13.07,0,0,4.72,3.86,C0305,Retail,2024-03-27 21:40:00,4,South,West,High,128.5,App,1,128.5,72,<bound method StringMethods.title of <pandas.core.strings.accessor.StringMethods object at 0x78bc363edd60>>,Consumer,2024-11-19 06:49:00,42.7,75.9,App,Active,North,FullTime,6,76.1,4.7,Evening,1,EV,North,2024-07-11 13:31:00,95.8,101425,Active,v1.9,Central Core,Central,Control,88,0.0,0.0,1.0,1.0
DL00232,O00397,D050,V101,H06,2025-06-18 19:47:00,2025-06-19 09:18:18,OnTime,29.8,1,0,3.71,14.58,C0417,Parcel,2025-06-18 18:30:00,12,Airport,South,Medium,42.94,App,1,42.94,72,<bound method StringMethods.title of <pandas.core.strings.accessor.StringMethods object at 0x78bc363edd60>>,Consumer,2025-09-01 20:04:00,69.7,58.2,App,Dormant,North,FullTime,6,87.4,3.9,Evening,1,Hybrid,North,2024-07-10 00:56:00,84.8,106932,InRepair,v2.1,Airport Hub,Airport,Dispatch,71,0.0,0.0,0.0,0.0
DL00233,O01173,D094,V020,H04,2024-02-08 11:24:00,2024-02-08 17:48:05,OnTime,5.36,0,0,4.5,11.41,C0194,Passenger,2024-02-08 10:14:00,6,North,Airport,Medium,41.11,Phone,0,41.11,57,<bound method StringMethods.title of <pandas.core.strings.accessor.StringMethods object at 0x78bc363edd60>>,SME,2024-09-01 03:10:00,60.0,17.1,App,Dormant,Ctr,PartTime,6,60.8,4.48,Night,0,Hybrid,Riverside,2024-10-26 11:25:00,82.3,187051,Scheduled,v2.1,West Gate,West,Dispatch,69,0.0,0.0,0.0,0.0
DL00234,O00340,D056,V028,H01,2025-02-10 03:37:00,2025-02-10 06:18:46,OnTime,13.52,1,0,2.88,6.77,C0127,Retail,2025-02-10 02:26:00,2,Ctr,Airport,High,89.8,App,0,89.8,32,<bound method StringMethods.title of <pandas.core.strings.accessor.StringMethods object at 0x78bc363edd60>>,SME,2024-07-18 06:01:00,77.0,51.5,Web,Active,West,FullTime,12,74.6,4.45,Evening,1,EV,East,2024-08-25 02:52:00,75.4,149698,Active,v2.0,North Exchange,North,Dispatch,82,0.0,0.0,0.0,0.0
DL00235,O00507,D022,V109,H05,2025-12-13 06:42:00,2025-12-14 03:05:08,Failed,18.87,0,0,3.68,19.15,C0484,Parcel,2025-12-13 04:02:00,4,South,West,Medium,62.89,App,0,62.89,23,<bound method StringMethods.title of <pandas.core.strings.accessor.StringMethods object at 0x78bc363edd60>>,Consumer,2024-06-09 13:07:00,66.0,31.0,Web,Active,East,FullTime,9,68.7,3.36,Flexible,1,Hybrid,Airport,2024-10-17 11:15:00,60.6,193552,InRepair,v2.1,Central Core,Central,Control,88,0.0,0.0,0.0,0.0
DL00236,O00013,D163,V009,H07,2024-03-29 22:48:00,2024-03-30 20:39:02,OnTime,20.12,2,0,3.74,17.02,C0234,Retail,2024-03-29 22:11:00,24,Airport,Central,Medium,302.7,App,0,302.7,71,<bound method StringMethods.title of <pandas.core.strings.accessor.StringMethods object at 0x78bc363edd60>>,Consumer,2024-03-27 18:33:00,54.1,74.6,App,Active,Riverside,FullTime,11,78.2,4.5,Morning,0,CargoVan,South,2025-05-01 08:50:00,68.8,156687,Active,v2.1,Riverside Hub,Riverside,Warehouse,66,1.0,1.0,0.0,0.0
DL00237,O00082,D135,V099,H06,2024-07-30 05:49:00,2024-07-30 15:01:15,OnTime,12.83,1,0,3.62,20.26,C0531,Retail,2024-07-30 03:44:00,12,Central,West,Medium,36.55,App,0,36.55,74,<bound method StringMethods.title of <pandas.core.strings.accessor.StringMethods object at 0x78bc363edd60>>,SME,2024-05-19 00:54:00,46.7,66.5,Partner API,Dormant,Riverside,PartTime,2,70.3,4.4,Flexible,1,Hybrid,South,2024-09-06 02:11:00,65.8,92896,Active,v2.0,Airport Hub,Airport,Dispatch,71,1.0,1.0,0.0,0.0
DL00238,O00979,D146,V077,H04,2025-01-08 05:27:00,2025-01-08 15:41:00,OnTime,14.2,2,0,4.02,13.01,C0257,Business,2025-01-08 04:24:00,12,North,West,Low,54.09,Phone,0,54.09,34,<bound method StringMethods.title of <pandas.core.strings.accessor.StringMethods object at 0x78bc363edd60>>,Consumer,2025-04-30 08:51:00,55.0,93.1,App,Active,Airport,Contract,1,75.2,4.36,Morning,1,EV,South,2025-04-23 19:27:00,67.6,116877,Scheduled,v2.1,West Gate,West,Dispatch,69,0.0,0.0,0.0,0.0
DL00239,O00052,D019,V010,H06,2024-08-14 09:02:00,2024-08-15 01:09:18,Delayed,13.6,1,0,3.72,16.0,C0150,Retail,2024-08-14 08:33:00,12,North,Riverside,Medium,293.65,API,0,293.65,58,<bound method StringMethods.title of <pandas.core.strings.accessor.StringMethods object at 0x78bc363edd60>>,Consumer,2025-06-08 06:44:00,88.8,60.9,App,Active,Riverside,FullTime,11,73.4,3.82,Flexible,0,CargoVan,North,2025-10-07 22:40:00,50.7,129032,InRepair,v2.1,Airport Hub,Airport,Dispatch,71,0.0,0.0,1.0,2.0
DL00240,O01169,D131,V070,H06,2025-11-06 15:56:00,2025-11-07 02:10:49,Failed,38.25,1,0,3.34,21.21,C0158,Parcel,2025-11-06 13:03:00,4,Airport,East,Medium,145.59,Web,0,145.59,57,<bound method StringMethods.title of <pandas.core.strings.accessor.StringMethods object at 0x78bc363edd60>>,Consumer,2025-11-18 07:27:00,73.7,70.5,Web,Active,South,FullTime,9,86.7,4.26,Night,0,CargoVan,North,2025-10-24 17:32:00,62.6,39859,InRepair,v2.0,Airport Hub,Airport,Dispatch,71,0.0,0.0,0.0,0.0
DL00241,O00187,D155,V084,H07,2024-12-30 18:28:00,2024-12-31 04:43:09,OnTime,10.78,0,0,5.0,15.96,C0070,Medical,2024-12-30 17:20:00,12,South,East,Medium,49.72,App,0,49.72,51,<bound method StringMethods.title of <pandas.core.strings.accessor.StringMethods object at 0x78bc363edd60>>,Consumer,2024-03-04 06:04:00,77.1,75.9,App,Active,Central,PartTime,6,69.5,3.98,Morning,1,CargoVan,Riverside,2024-12-23 06:28:00,47.6,53872,InRepair,v2.1,Riverside Hub,Riverside,Warehouse,66,0.0,0.0,0.0,0.0
DL00242,O00119,D137,V108,H07,2024-05-25 22:51:00,2024-05-26 08:01:37,Delayed,4.26,2,0,1.93,17.11,C0229,Medical,2024-05-25 22:14:00,4,North,North,Low,66.42,App,0,66.42,52,<bound method StringMethods.title of <pandas.core.strings.accessor.StringMethods object at 0x78bc363edd60>>,Consumer,2025-05-31 00:05:00,23.4,73.7,Web,Active,North,Contract,10,65.6,4.4,Flexible,1,Diesel,Airport,2025-01-31 06:29:00,54.6,141290,InRepair,v1.9,Riverside Hub,Riverside,Warehouse,66,0.0,0.0,0.0,0.0
DL00243,O00544,D099,V079,H04,2024-06-14 20:33:00,2024-06-15 20:11:53,OnTime,14.39,1,0,4.52,10.27,C0212,Retail,2024-06-14 19:25:00,24,Central,West,Low,53.15,Phone,0,53.15,27,<bound method StringMethods.title of <pandas.core.strings.accessor.StringMethods object at 0x78bc363edd60>>,Consumer,2024-05-23 12:22:00,70.7,100.0,Web,Dormant,North,Contract,10,82.7,3.48,Night,1,EV,Airport,2025-12-01 18:20:00,100.0,117995,Active,v2.2,West Gate,West,Dispatch,69,1.0,1.0,0.0,0.0
DL00244,O00610,D024,V077,H03,2024-07-21 19:36:00,2024-07-22 17:48:27,OnTime,6.55,0,0,4.87,10.1,C0635,Passenger,2024-07-21 18:29:00,24,South,Riverside,Medium,169.63,API,0,169.63,68,<bound method StringMethods.title of <pandas.core.strings.accessor.StringMethods object at 0x78bc363edd60>>,Enterprise,2025-08-27 11:12:00,73.9,76.1,Web,Active,Riverside,PartTime,8,71.4,3.35,Evening,1,EV,South,2025-04-23 19:27:00,67.6,116877,Scheduled,v2.1,East Dock,East,Warehouse,74,0.0,0.0,0.0,0.0
DL00245,O01206,D047,V061,H01,2024-11-16 00:30:00,2024-11-16 03:42:19,OnTime,16.57,1,0,4.28,17.58,C0236,Medical,2024-11-15 23:55:00,4,Central,Riverside,High,142.54,Web,0,142.54,25,<bound method StringMethods.title of <pandas.core.strings.accessor.StringMethods object at 0x78bc363edd60>>,SME,2025-09-02 12:48:00,57.0,84.9,App,Active,South,FullTime,7,64.6,4.7,Morning,1,Diesel,South,2025-08-06 20:40:00,60.3,126438,Active,v2.2,North Exchange,North,Dispatch,82,0.0,0.0,0.0,0.0
DL00246,O00603,D016,V061,H05,2024-02-25 01:31:00,2024-02-25 21:51:52,OnTime,20.51,0,0,4.05,12.98,C0351,Parcel,2024-02-24 23:29:00,24,West,Riverside,Medium,66.39,App,0,66.39,66,<bound method StringMethods.title of <pandas.core.strings.accessor.StringMethods object at 0x78bc363edd60>>,Enterprise,2024-02-10 00:50:00,48.6,49.9,App,Active,Airport,FullTime,6,81.9,4.31,Evening,1,Diesel,South,2025-08-06 20:40:00,60.3,126438,Active,v2.2,Central Core,Central,Control,88,1.0,1.0,0.0,0.0
DL00247,O00881,D056,V100,H08,2024-12-31 12:39:00,2024-12-31 18:10:16,OnTime,11.09,0,0,4.04,5.77,C0545,Passenger,2024-12-31 10:00:00,6,Riverside,South,Low,83.23,App,0,83.23,18,<bound method StringMethods.title of <pandas.core.strings.accessor.StringMethods object at 0x78bc363edd60>>,Consumer,2024-07-05 12:10:00,66.9,72.4,App,Active,West,FullTime,12,74.6,4.45,Evening,1,CargoVan,East,2024-06-23 11:24:00,60.1,31876,Active,v2.0,Midtown Relay,Central,Charging,63,0.0,0.0,1.0,2.0
DL00248,O00799,D099,V047,H02,2025-08-22 18:02:00,2025-08-23 17:33:16,OnTime,7.06,1,0,5.0,13.65,C0289,Passenger,2025-08-22 17:24:00,24,East,South,High,260.0,Web,0,260.0,19,<bound method StringMethods.title of <pandas.core.strings.accessor.StringMethods object at 0x78bc363edd60>>,SME,2024-06-11 00:31:00,75.8,77.3,App,Active,North,Contract,10,82.7,3.48,Night,1,EV,Ctr,2025-02-15 14:49:00,93.7,134347,Scheduled,v2.2,South Link,South,Dispatch,78,0.0,0.0,1.0,1.0
DL00249,O00770,D139,V107,H06,2024-07-20 09:45:00,2024-07-20 17:43:30,Delayed,15.28,0,1,3.02,15.91,C0096,Retail,2024-07-20 08:12:00,2,South,West,Medium,68.11,App,0,68.11,73,<bound method StringMethods.title of <pandas.core.strings.accessor.StringMethods object at 0x78bc363edd60>>,Consumer,2024-07-18 07:52:00,31.8,58.2,Unknown,Active,South,FullTime,10,71.4,4.99,Evening,1,CargoVan,North,2024-12-25 17:15:00,87.9,96239,Active,v2.0,Airport Hub,Airport,Dispatch,71,0.0,0.0,0.0,0.0
DL00250,O00977,D092,V067,H03,2024-08-27 17:43:00,2024-08-27 19:38:27,OnTime,6.39,0,0,4.03,7.45,C0235,Retail,2024-08-27 15:42:00,4,West,West,Medium,25.58,App,1,25.58,35,<bound method StringMethods.title of <pandas.core.strings.accessor.StringMethods object at 0x78bc363edd60>>,Enterprise,2024-06-07 21:57:00,43.7,60.0,Phone,Active,East,FullTime,15,88.2,4.24,Evening,1,Hybrid,Ctr,2025-11-15 00:12:00,57.3,176145,Active,v2.0,East Dock,East,Warehouse,74,0.0,0.0,1.0,1.0
DL00251,O00122,D005,V030,H06,2024-02-10 16:00:00,2024-02-11 06:46:03,Failed,14.27,0,0,3.89,16.33,C0597,Medical,2024-02-10 14:30:00,1,Riverside,North,Medium,27.55,App,0,27.55,74,<bound method StringMethods.title of <pandas.core.strings.accessor.StringMethods object at 0x78bc363edd60>>,Consumer,2024-11-12 02:19:00,57.2,64.3,Phone,Active,North,FullTime,3,69.7,4.14,Morning,1,CargoVan,North,2025-09-14 07:20:00,78.0,134360,Active,v2.1,Airport Hub,Airport,Dispatch,71,0.0,0.0,0.0,0.0
