delivery_id,order_id_x,driver_id,vehicle_id,hub_id,dispatch_time,delivery_completed_at,delivery_status,route_distance_km,manual_route_override_count,proof_of_completion_missing,customer_rating_post_delivery,fuel_or_charge_cost,customer_id,service_type,order_created_at,promised_window_hours,pickup_zone,dropoff_zone,priority_level,order_value,booking_channel,special_handling_flag,order_vlaue,age,home_zone,customer_type,signup_date,loyalty_score,app_engagement_score,preferred_channel,account_status,base_zone,employment_type,years_experience,training_score,driver_rating,shift_preference,active_flag,vehicle_type,assigned_zone,commission_date,battery_health_pct,odometer_km,maintenance_status,telematics_version,hub_name,zone,hub_type,capacity_score,complaint_id,order_id_y,complaint_type,channel,severity_x,created_at,status,resolution_days,compensation_amount,incident_id,incident_type,reported_at,severity_y,resolution_status,resolved_hours,delay_minutes,risk_score
DL00189,O01227,D011,V118,H06,2024-11-05 11:52:00,2024-11-05 18:23:23,Failed,14.51,1,0,2.43,12.83,C0282,Medical,2024-11-05 10:32:00,2,Ctr,north,High,95.27,Phone,0,95.27,29,RiverSide,Consumer,2024-04-02 04:47:00,71.4,75.6,Web,Active,East,FullTime,3,89.4,3.85,Night,1,Diesel,Riverside,2025-02-18 12:40:00,78.0,145165,Active,v2.1,Airport Hub,Airport,Dispatch,71,CP0097,O01227,DriverBehaviour,App,Medium,2024-11-07 10:32:00,Escalated,15.0,27.94,I0241,CustomerNoShow,2024-11-05 13:46:00,High,Escalated,21.0,391.3833333333333,0.40507338089028666
DL00189,O01227,D011,V118,H06,2024-11-05 11:52:00,2024-11-05 18:23:23,Failed,14.51,1,0,2.43,12.83,C0282,Medical,2024-11-05 10:32:00,2,Ctr,north,High,95.27,Phone,0,95.27,29,RiverSide,Consumer,2024-04-02 04:47:00,71.4,75.6,Web,Active,East,FullTime,3,89.4,3.85,Night,1,Diesel,Riverside,2025-02-18 12:40:00,78.0,145165,Active,v2.1,Airport Hub,Airport,Dispatch,71,CP0222,O00751,Delay,Email,Low,2024-07-01 00:51:00,Resolved,4.0,4.39,I0241,CustomerNoShow,2024-11-05 13:46:00,High,Escalated,21.0,391.3833333333333,0.40507338089028666
DL00190,O00875,D039,V003,H07,2025-10-31 23:21:00,2025-11-01 08:44:27,OnTime,2.25,0,0,4.79,7.74,C0027,Business,2025-10-31 20:59:00,12,North,East,High,64.89,Web,0,64.89,53,WEST,SME,2024-09-06 02:36:00,66.0,60.7,Web,Dormant,AIRPORT,Contract,7,86.1,4.06,Evening,1,CargoVan,north,2025-11-24 23:59:00,91.7,219359,Active,v2.1,Riverside Hub,Riverside,Warehouse,66,,,,,,,,,,I0199,ProofMissing,2025-11-01 01:32:00,Medium,Open,33.8,563.45,0.25126754621461994
DL00191,O00755,D161,V006,H08,2025-08-21 05:02:00,2025-08-21 12:04:57,OnTime,13.55,0,0,3.48,21.6,C0014,Passenger,2025-08-21 03:25:00,6,South,SOUTH,High,25.11,App,0,25.11,62,North,Consumer,2024-05-16 09:26:00,94.1,81.0,App,Active,NORTH,FullTime,1,84.7,4.02,Evening,1,EV,Central,2025-11-22 06:39:00,78.6,141381,Active,v2.1,Midtown Relay,Central,Charging,63,CP0238,O00731,MissedPickup,Phone,Medium,2024-03-14 19:38:00,Open,3.0,36.85,,,,,,,422.95,0.3135479788294853
DL00192,O00118,D095,V112,H04,2025-08-18 22:16:00,2025-08-19 03:23:10,OnTime,14.13,0,0,4.64,16.49,C0087,Retail,2025-08-18 20:05:00,6,South,SOUTH,Medium,74.68,App,0,74.68,49,West,Consumer,2025-06-24 11:09:00,46.8,42.7,App,Active,WEST,FullTime,12,99.0,3.15,Night,1,EV,South,2024-06-08 07:45:00,94.1,19121,InRepair,v2.1,West Gate,West,Dispatch,69,,,,,,,,,,I0142,SafetyNearMiss,2025-08-18 23:10:00,Medium,Escalated,14.4,307.1666666666667,0.1824640126818542
DL00193,O00032,D017,V013,H08,2025-09-16 00:28:00,2025-09-16 00:28:00,OnTime,14.01,4,0,3.54,9.08,C0297,Passenger,2025-09-15 23:14:00,1,Central,East,Medium,126.43,App,1,126.43,72,WEST,Consumer,2024-10-23 08:23:00,42.6,80.8,Partner API,Active,EAST,PartTime,1,75.2,4.34,Morning,1,CargoVan,WEST,2025-07-17 18:07:00,68.3,153106,Scheduled,v2.0,Midtown Relay,Central,Charging,63,,,,,,,,,,,,,,,,0.0,0.0
DL00194,O00422,D053,V110,H01,2025-08-07 09:57:00,2025-08-07 22:44:40,Delayed,8.77,2,0,2.58,9.97,C0034,Passenger,2025-08-07 08:03:00,6,Central,West,Medium,15.05,App,0,15.05,39,WEST,Enterprise,2025-11-15 02:48:00,64.2,71.9,App,Active,West,FullTime,5,83.3,3.8,Morning,1,EV,East,2025-03-22 01:17:00,85.1,63717,Active,v2.1,North Exchange,North,Dispatch,82,,,,,,,,,,I0234,CustomerNoShow,2025-08-07 12:06:00,Critical,Closed,10.2,767.6666666666666,0.30609291503669045
DL00195,O00462,D162,V028,H06,2025-03-03 20:56:00,2025-03-04 07:39:20,Delayed,13.0,1,0,1.04,10.71,C0381,Parcel,2025-03-03 18:08:00,6,Riverside,EAST,Medium,55.77,App,0,55.77,55,Ctr,Consumer,2025-05-22 19:11:00,74.4,44.3,App,Active,RiverSide,Contract,11,69.0,4.62,Night,1,EV,East,2024-08-25 02:52:00,75.4,149698,Active,v2.0,Airport Hub,Airport,Dispatch,71,CP0257,O00271,DriverBehaviour,Phone,Low,2025-09-25 21:51:00,Open,2.0,10.53,,,,,,,643.3333333333334,0.37271355884533763
DL00196,O00469,D111,V009,H08,2024-09-19 00:27:00,2024-09-19 00:29:59,OnTime,13.83,1,0,3.85,12.41,C0186,Parcel,2024-09-18 21:54:00,4,East,East,Low,92.55,App,0,92.55,56,East,Consumer,2024-03-15 08:01:00,57.5,57.8,Phone,Dormant,Airport,FullTime,15,79.2,4.12,Night,1,CargoVan,South,2025-05-01 08:50:00,68.8,156687,Active,v2.1,Midtown Relay,Central,Charging,63,CP0055,O00836,MissedPickup,Chatbot,High,2025-09-23 16:20:00,Resolved,14.0,60.3,,,,,,,2.9833333333333334,0.20080092557081128
DL00197,O00478,D163,V053,H02,2025-04-21 00:07:00,2025-04-21 01:03:50,OnTime,11.17,0,0,5.0,2.84,C0521,Medical,2025-04-20 21:31:00,2,West,South,Critical,160.09,App,0,160.09,47,Ctr,Consumer,2025-09-25 14:53:00,62.3,59.6,Phone,Active,RiverSide,FullTime,11,78.2,4.5,Morning,0,CargoVan,WEST,2024-04-23 20:57:00,73.7,122638,Scheduled,v2.0,South Link,South,Dispatch,78,CP0267,O00111,DriverBehaviour,App,Medium,2025-07-25 11:53:00,AwaitingCustomer,3.0,15.26,,,,,,,56.833333333333336,0.2152578558461814
DL00198,O00465,D156,V111,H04,2024-12-08 07:33:00,2024-12-08 12:46:07,Delayed,8.01,0,0,3.38,10.98,C0149,Medical,2024-12-08 06:33:00,2,East,NORTH,Low,20.53,App,0,20.53,63,north,Consumer,2025-09-19 16:38:00,58.7,100.0,App,Active,South,FullTime,14,84.5,3.62,Evening,1,EV,WEST,2025-11-11 00:21:00,66.3,208147,Active,v2.1,West Gate,West,Dispatch,69,,,,,,,,,,I0029,VehicleFault,2024-12-08 08:07:00,Medium,Open,11.8,313.1166666666667,0.18406138937894712
DL00199,O00821,D086,V088,H05,2025-01-25 03:15:00,2025-01-25 08:28:34,OnTime,24.31,1,0,4.36,18.49,C0266,Parcel,2025-01-25 02:44:00,6,Central,SOUTH,Medium,78.86,Phone,0,78.86,47,East,Consumer,2024-09-17 20:47:00,59.0,51.2,App,Active,north,PartTime,14,70.6,5.0,Flexible,1,Diesel,north,2024-02-14 14:03:00,80.3,50427,InRepair,v2.1,Central Core,Central,Control,88,,,,,,,,,,,,,,,,313.56666666666666,0.08418219938124824
DL00200,O00406,D160,V106,H06,2025-01-05 13:23:00,2025-01-05 14:10:14,OnTime,31.46,2,0,4.38,16.38,C0631,Retail,2025-01-05 13:07:00,2,Airport,RiverSide,Critical,59.17,App,0,59.17,44,North,Consumer,2024-02-12 04:44:00,65.8,81.4,Web,Active,East,FullTime,12,72.8,4.48,Morning,1,CargoVan,NORTH,2024-05-06 13:52:00,74.9,93084,Active,v2.1,Airport Hub,Airport,Dispatch,71,CP0004,O00406,Delay,App,Medium,2025-01-14 13:07:00,AwaitingCustomer,7.0,23.44,,,,,,,47.233333333333334,0.21268057579709035
DL00200,O00406,D160,V106,H06,2025-01-05 13:23:00,2025-01-05 14:10:14,OnTime,31.46,2,0,4.38,16.38,C0631,Retail,2025-01-05 13:07:00,2,Airport,RiverSide,Critical,59.17,App,0,59.17,44,North,Consumer,2024-02-12 04:44:00,65.8,81.4,Web,Active,East,FullTime,12,72.8,4.48,Morning,1,CargoVan,NORTH,2024-05-06 13:52:00,74.9,93084,Active,v2.1,Airport Hub,Airport,Dispatch,71,CP0317,O00406,DriverBehaviour,Chatbot,Medium,2025-01-17 13:07:00,Resolved,6.0,26.52,,,,,,,47.233333333333334,0.21268057579709035
DL00201,O00008,D036,V041,H03,2024-04-03 20:22:00,2024-04-03 20:46:56,OnTime,14.08,0,0,5.0,12.87,C0157,Parcel,2024-04-03 17:54:00,4,Riverside,Riverside,Medium,35.06,Phone,0,35.06,50,CENTRAL,Consumer,2025-03-28 10:04:00,67.9,46.8,App,Active,Airport,PartTime,9,79.3,4.69,Morning,1,EV,East,2024-01-11 21:04:00,78.4,88129,Active,v2.2,East Dock,East,Warehouse,74,CP0013,O00008,MissedPickup,Phone,Medium,2024-04-08 17:54:00,Resolved,8.0,15.77,,,,,,,24.933333333333334,0.20669376901638925
DL00201,O00008,D036,V041,H03,2024-04-03 20:22:00,2024-04-03 20:46:56,OnTime,14.08,0,0,5.0,12.87,C0157,Parcel,2024-04-03 17:54:00,4,Riverside,Riverside,Medium,35.06,Phone,0,35.06,50,CENTRAL,Consumer,2025-03-28 10:04:00,67.9,46.8,App,Active,Airport,PartTime,9,79.3,4.69,Morning,1,EV,East,2024-01-11 21:04:00,78.4,88129,Active,v2.2,East Dock,East,Warehouse,74,CP0052,O00115,SupportExperience,App,Low,2024-02-25 06:31:00,Escalated,3.0,0.0,,,,,,,24.933333333333334,0.20669376901638925
DL00202,O01057,D028,V054,H06,2025-03-23 12:38:00,2025-03-23 18:02:58,Delayed,19.31,2,0,3.67,17.41,C0579,Passenger,2025-03-23 10:11:00,4,Airport,north,Medium,50.3,App,0,50.3,61,CENTRAL,Consumer,2024-03-06 20:09:00,82.4,85.3,App,Active,North,FullTime,11,83.0,4.07,Flexible,1,Hybrid,North,2024-10-28 22:21:00,76.7,90558,Scheduled,v2.2,Airport Hub,Airport,Dispatch,71,,,,,,,,,,,,,,,,324.96666666666664,0.08724271943954384
DL00203,O00901,D107,V086,H08,2025-12-08 09:18:00,2025-12-08 16:36:10,Delayed,9.36,2,0,4.52,7.69,C0222,Retail,2025-12-08 06:41:00,2,Central,Airport,Critical,136.84,Phone,0,136.84,36,SOUTH,SME,2024-09-26 11:21:00,42.2,71.4,Web,Active,RiverSide,FullTime,14,57.0,4.82,Flexible,1,EV,CENTRAL,2024-02-25 07:56:00,82.8,42307,Scheduled,v2.2,Midtown Relay,Central,Charging,63,,,,,,,,,,,,,,,,438.1666666666667,0.11763314668507581
DL00204,O00025,D108,V062,H08,2025-01-10 22:15:00,2025-01-11 05:19:27,OnTime,11.32,1,0,4.64,15.67,C0297,Passenger,2025-01-10 21:51:00,6,North,RiverSide,Critical,66.51,App,0,66.51,72,WEST,Consumer,2024-10-23 08:23:00,42.6,80.8,Partner API,Active,South,FullTime,10,70.6,4.33,Morning,1,Hybrid,North,2024-02-13 22:26:00,89.9,113343,Active,v2.0,Midtown Relay,Central,Charging,63,,,,,,,,,,,,,,,,424.45,0.11395067883715577
DL00205,O00375,D039,V024,H03,2024-09-17 23:26:00,2024-09-18 02:13:34,OnTime,7.16,3,0,4.17,12.58,C0012,Medical,2024-09-17 22:39:00,4,Central,East,High,150.39,Phone,0,150.39,60,Airport,Consumer,2025-02-10 01:14:00,46.3,74.4,App,Active,AIRPORT,Contract,7,86.1,4.06,Evening,1,EV,East,2025-05-26 12:28:00,74.9,56967,Active,v2.1,East Dock,East,Warehouse,74,CP0047,O01157,AppIssue,Phone,Medium,2024-07-09 19:51:00,Resolved,11.0,19.21,I0217,RouteDeviation,2024-09-18 00:46:00,Low,Closed,19.2,167.56666666666666,0.3449860653013219
DL00205,O00375,D039,V024,H03,2024-09-17 23:26:00,2024-09-18 02:13:34,OnTime,7.16,3,0,4.17,12.58,C0012,Medical,2024-09-17 22:39:00,4,Central,East,High,150.39,Phone,0,150.39,60,Airport,Consumer,2025-02-10 01:14:00,46.3,74.4,App,Active,AIRPORT,Contract,7,86.1,4.06,Evening,1,EV,East,2025-05-26 12:28:00,74.9,56967,Active,v2.1,East Dock,East,Warehouse,74,CP0182,O01157,AppIssue,Phone,Low,2024-07-09 19:51:00,Open,12.0,15.45,I0217,RouteDeviation,2024-09-18 00:46:00,Low,Closed,19.2,167.56666666666666,0.3449860653013219
DL00206,O00634,D045,V107,H02,2024-07-07 14:19:00,2024-07-07 17:45:48,OnTime,17.47,1,0,4.49,15.56,C0536,Parcel,2024-07-07 12:17:00,4,East,South,Medium,171.58,App,0,171.58,56,north,Consumer,2024-08-14 02:53:00,54.5,88.4,App,Active,NORTH,FullTime,2,59.6,4.12,Flexible,1,CargoVan,NORTH,2024-12-25 17:15:00,87.9,96239,Active,v2.0,South Link,South,Dispatch,78,,,,,,,,,,,,,,,,206.8,0.05551890772416967
DL00207,O01035,D121,V114,H04,2024-03-17 00:24:00,2024-03-17 06:31:20,OnTime,18.52,1,0,4.4,11.28,C0508,Business,2024-03-16 22:47:00,6,East,RiverSide,Low,54.57,App,0,54.57,76,EAST,Consumer,2024-09-09 23:52:00,64.2,66.0,App,Active,RiverSide,Contract,3,75.2,4.97,Morning,1,Hybrid,North,2024-10-03 17:53:00,90.0,84649,Active,v2.2,West Gate,West,Dispatch,69,CP0143,O00717,SupportExperience,Phone,Medium,2024-12-18 21:04:00,Open,3.0,16.43,I0050,CustomerNoShow,2024-03-17 01:48:00,High,Open,20.9,367.3333333333333,0.39861675743396996
DL00207,O01035,D121,V114,H04,2024-03-17 00:24:00,2024-03-17 06:31:20,OnTime,18.52,1,0,4.4,11.28,C0508,Business,2024-03-16 22:47:00,6,East,RiverSide,Low,54.57,App,0,54.57,76,EAST,Consumer,2024-09-09 23:52:00,64.2,66.0,App,Active,RiverSide,Contract,3,75.2,4.97,Morning,1,Hybrid,North,2024-10-03 17:53:00,90.0,84649,Active,v2.2,West Gate,West,Dispatch,69,CP0237,O01171,DriverBehaviour,App,Medium,2024-12-21 00:50:00,Resolved,8.0,14.83,I0050,CustomerNoShow,2024-03-17 01:48:00,High,Open,20.9,367.3333333333333,0.39861675743396996
DL00208,O00964,D087,V018,H01,2024-04-13 03:27:00,2024-04-13 22:30:31,Failed,21.73,0,1,3.09,13.36,C0247,Retail,2024-04-13 02:30:00,2,Central,SOUTH,High,178.23,Phone,0,178.23,31,EAST,Consumer,2024-02-01 01:08:00,58.9,30.3,Web,Active,north,Contract,13,73.3,4.43,Night,1,Diesel,RiverSide,2025-04-08 22:29:00,86.8,98363,Scheduled,v2.1,North Exchange,North,Dispatch,82,,,,,,,,,,I0039,SafetyNearMiss,2024-04-13 05:39:00,High,Closed,2.6,1143.5166666666667,0.40699611362532273
DL00209,O01154,D057,V107,H06,2024-09-05 16:29:00,2024-09-05 16:29:00,OnTime,11.22,1,0,4.31,13.88,C0588,Medical,2024-09-05 14:35:00,12,South,South,Low,25.19,Phone,0,25.19,47,Riverside,SME,2025-06-28 00:25:00,34.8,62.6,Web,Active,WEST,FullTime,6,75.0,4.25,Morning,1,CargoVan,NORTH,2024-12-25 17:15:00,87.9,96239,Active,v2.0,Airport Hub,Airport,Dispatch,71,,,,,,,,,,,,,,,,0.0,0.0
DL00210,O01191,D142,V016,H02,2024-02-19 19:24:00,2024-02-19 23:40:57,Delayed,16.24,3,0,3.43,13.43,C0258,Business,2024-02-19 17:29:00,2,East,North,Low,91.82,App,0,91.82,50,Riverside,Consumer,2024-03-17 08:15:00,71.4,63.1,Partner API,Active,AIRPORT,FullTime,12,98.7,4.23,Night,1,EV,WEST,2024-10-13 19:38:00,63.5,84395,Active,v2.1,South Link,South,Dispatch,78,,,,,,,,,,,,,,,,256.95,0.06898251131395258
DL00211,O01017,D102,V006,H08,2025-12-30 15:47:00,2025-12-30 19:01:17,OnTime,12.39,1,0,4.57,13.18,C0201,Retail,2025-12-30 13:06:00,6,Central,WEST,High,30.84,Phone,0,30.84,49,Ctr,Consumer,2024-01-19 08:02:00,69.2,59.8,App,Active,East,PartTime,10,67.6,4.62,Morning,1,EV,Central,2025-11-22 06:39:00,78.6,141381,Active,v2.1,Midtown Relay,Central,Charging,63,CP0080,O00789,DriverBehaviour,App,Medium,2024-12-20 10:30:00,Resolved,6.0,18.79,,,,,,,194.28333333333333,0.25215859988238604
DL00212,O01105,D142,V041,H01,2025-06-18 18:46:00,2025-06-19 18:15:30,Delayed,13.85,1,1,4.29,11.45,C0239,Business,2025-06-18 17:21:00,12,East,WEST,Medium,13.4,Phone,0,13.4,65,CENTRAL,SME,2025-09-25 20:09:00,80.0,51.7,App,Suspended,AIRPORT,FullTime,12,98.7,4.23,Night,1,EV,East,2024-01-11 21:04:00,78.4,88129,Active,v2.2,North Exchange,North,Dispatch,82,,,,,,,,,,,,,,,,1409.5,0.3784037738743576
DL00213,O00807,D025,V073,H02,2025-10-16 07:59:00,2025-10-16 10:10:20,OnTime,8.57,0,0,4.33,10.42,C0162,Parcel,2025-10-16 06:00:00,4,South,Riverside,Medium,155.63,App,1,155.63,61,Airport,Enterprise,2025-11-07 11:09:00,63.7,76.9,Web,Suspended,North,FullTime,1,86.4,3.72,Morning,1,Hybrid,AIRPORT,2024-05-28 05:33:00,78.05,191353,Active,v2.1,South Link,South,Dispatch,78,CP0062,O00367,Delay,Email,Low,2025-07-16 09:35:00,Resolved,14.0,0.0,I0240,CustomerNoShow,2025-10-16 10:42:00,Low,Closed,14.9,131.33333333333334,0.33525862289381503
DL00213,O00807,D025,V073,H02,2025-10-16 07:59:00,2025-10-16 10:10:20,OnTime,8.57,0,0,4.33,10.42,C0162,Parcel,2025-10-16 06:00:00,4,South,Riverside,Medium,155.63,App,1,155.63,61,Airport,Enterprise,2025-11-07 11:09:00,63.7,76.9,Web,Suspended,North,FullTime,1,86.4,3.72,Morning,1,Hybrid,AIRPORT,2024-05-28 05:33:00,78.05,191353,Active,v2.1,South Link,South,Dispatch,78,CP0065,O00367,AppIssue,Email,Low,2025-07-23 09:35:00,Resolved,5.0,18.74,I0240,CustomerNoShow,2025-10-16 10:42:00,Low,Closed,14.9,131.33333333333334,0.33525862289381503
DL00214,O00552,D096,V010,H04,2025-11-09 03:20:00,2025-11-09 06:33:06,OnTime,6.09,0,0,3.02,7.3,C0341,Passenger,2025-11-09 02:21:00,4,Riverside,South,Low,76.7,App,0,76.7,51,Riverside,Consumer,2024-01-23 04:02:00,68.1,66.7,Phone,Dormant,Ctr,FullTime,4,56.4,4.03,Morning,1,CargoVan,NORTH,2025-10-07 22:40:00,50.7,129032,InRepair,v2.1,West Gate,West,Dispatch,69,,,,,,,,,,,,,,,,193.1,0.051840914320779315
DL00215,O01042,D100,V102,H06,2024-08-26 13:15:00,2024-08-27 08:07:20,Delayed,22.0,1,0,4.79,19.64,C0571,Passenger,2024-08-26 13:05:00,12,Airport,EAST,Low,54.55,Phone,0,54.55,33,South,Consumer,2024-11-07 03:33:00,44.1,36.5,Phone,Active,CENTRAL,FullTime,4,62.0,4.31,Flexible,1,EV,West,2024-10-24 12:35:00,77.0,198326,Active,v2.0,Airport Hub,Airport,Dispatch,71,CP0217,O00941,DriverBehaviour,Phone,Medium,2024-08-18 12:54:00,Resolved,1.0,6.19,,,,,,,1132.3333333333333,0.5039937613459129
DL00215,O01042,D100,V102,H06,2024-08-26 13:15:00,2024-08-27 08:07:20,Delayed,22.0,1,0,4.79,19.64,C0571,Passenger,2024-08-26 13:05:00,12,Airport,EAST,Low,54.55,Phone,0,54.55,33,South,Consumer,2024-11-07 03:33:00,44.1,36.5,Phone,Active,CENTRAL,FullTime,4,62.0,4.31,Flexible,1,EV,West,2024-10-24 12:35:00,77.0,198326,Active,v2.0,Airport Hub,Airport,Dispatch,71,CP0297,O00776,Delay,App,Low,2025-03-07 00:53:00,Resolved,6.0,5.67,,,,,,,1132.3333333333333,0.5039937613459129
DL00216,O00167,D146,V019,H07,2024-04-27 21:19:00,2024-04-28 19:51:43,OnTime,30.01,0,0,3.37,18.54,C0325,Medical,2024-04-27 20:46:00,24,East,EAST,Medium,24.78,API,0,24.78,37,SOUTH,Consumer,2025-07-14 06:15:00,49.4,34.4,App,Active,Airport,Contract,1,75.2,4.36,Morning,1,Diesel,SOUTH,2024-10-21 23:22:00,70.4,151460,Scheduled,v2.2,Riverside Hub,Riverside,Warehouse,66,CP0134,O00167,Delay,Phone,Low,2024-04-29 20:46:00,Resolved,6.0,21.16,,,,,,,1352.7166666666667,0.5631593413617653
DL00216,O00167,D146,V019,H07,2024-04-27 21:19:00,2024-04-28 19:51:43,OnTime,30.01,0,0,3.37,18.54,C0325,Medical,2024-04-27 20:46:00,24,East,EAST,Medium,24.78,API,0,24.78,37,SOUTH,Consumer,2025-07-14 06:15:00,49.4,34.4,App,Active,Airport,Contract,1,75.2,4.36,Morning,1,Diesel,SOUTH,2024-10-21 23:22:00,70.4,151460,Scheduled,v2.2,Riverside Hub,Riverside,Warehouse,66,CP0319,O00167,Delay,Email,Medium,2024-04-27 20:46:00,Resolved,2.0,11.9,,,,,,,1352.7166666666667,0.5631593413617653
DL00217,O01194,D020,V030,H01,2024-08-08 01:50:00,2024-08-08 01:50:00,OnTime,22.61,1,0,4.41,12.17,C0229,Passenger,2024-08-07 23:21:00,2,South,Airport,Medium,88.17,App,1,88.17,52,Central,Consumer,2025-05-31 00:05:00,23.4,73.7,Web,Active,East,FullTime,6,75.2,4.61,Evening,1,CargoVan,North,2025-09-14 07:20:00,78.0,134360,Active,v2.1,North Exchange,North,Dispatch,82,,,,,,,,,,,,,,,,0.0,0.0
DL00218,O00136,D149,V010,H03,2024-11-27 17:12:00,2024-11-27 22:54:50,Delayed,3.51,1,0,3.27,4.15,C0413,Medical,2024-11-27 16:29:00,1,North,South,High,20.82,App,0,20.82,32,Riverside,Consumer,2024-10-05 10:39:00,57.4,87.3,App,Active,Airport,FullTime,7,81.5,4.55,Night,1,CargoVan,NORTH,2025-10-07 22:40:00,50.7,129032,InRepair,v2.1,East Dock,East,Warehouse,74,,,,,,,,,,,,,,,,342.8333333333333,0.09203932397535218
DL00219,O00513,D087,V118,H07,2024-08-07 05:33:00,2024-08-07 09:00:38,OnTime,14.41,1,0,4.59,12.65,C0202,Passenger,2024-08-07 04:51:00,4,West,South,High,111.28,Phone,1,111.28,50,NORTH,Consumer,2024-01-16 00:46:00,64.2,76.7,Unknown,Dormant,north,Contract,13,73.3,4.43,Night,1,Diesel,Riverside,2025-02-18 12:40:00,78.0,145165,Active,v2.1,Riverside Hub,Riverside,Warehouse,66,,,,,,,,,,I0280,BatteryAlert,2024-08-07 06:39:00,Medium,PendingVendor,0.4,207.63333333333333,0.15574262995065327
DL00220,O00859,D079,V107,H08,2024-03-21 03:17:00,2024-03-21 07:59:50,OnTime,33.71,4,0,5.0,13.79,C0476,Retail,2024-03-21 02:02:00,6,Airport,Ctr,Low,83.53,App,1,83.53,59,NORTH,Consumer,2024-10-04 13:18:00,66.0,69.6,App,Active,South,PartTime,1,75.2,4.48,Night,1,CargoVan,NORTH,2024-12-25 17:15:00,87.9,96239,Active,v2.0,Midtown Relay,Central,Charging,63,CP0129,O00686,Delay,Phone,Medium,2025-01-13 12:20:00,Resolved,4.0,21.23,,,,,,,282.8333333333333,0.2759313236685331
DL00220,O00859,D079,V107,H08,2024-03-21 03:17:00,2024-03-21 07:59:50,OnTime,33.71,4,0,5.0,13.79,C0476,Retail,2024-03-21 02:02:00,6,Airport,Ctr,Low,83.53,App,1,83.53,59,NORTH,Consumer,2024-10-04 13:18:00,66.0,69.6,App,Active,South,PartTime,1,75.2,4.48,Night,1,CargoVan,NORTH,2024-12-25 17:15:00,87.9,96239,Active,v2.0,Midtown Relay,Central,Charging,63,CP0142,O00087,AppIssue,Chatbot,Low,2024-11-19 14:07:00,Resolved,3.0,8.27,,,,,,,282.8333333333333,0.2759313236685331
DL00221,O00594,D151,V092,H02,2024-03-11 21:43:00,2024-03-11 22:58:44,OnTime,12.09,3,0,3.25,11.03,C0116,Retail,2024-03-11 19:40:00,4,Central,EAST,Medium,149.86,App,1,149.86,64,Riverside,Consumer,2025-02-09 14:25:00,65.6,55.5,Web,Active,East,FullTime,2,71.3,4.69,Flexible,1,Hybrid,East,2024-01-07 14:19:00,80.5,36143,InRepair,v2.1,South Link,South,Dispatch,78,CP0174,O00594,DriverBehaviour,Chatbot,High,2024-03-16 19:40:00,Open,9.0,18.405,I0001,BatteryAlert,2024-03-11 23:46:00,Medium,Escalated,12.3,75.73333333333333,0.3203318759428294
DL00222,O01010,D121,V045,H06,2024-05-18 21:01:00,2024-05-18 23:50:57,OnTime,9.72,0,0,5.0,8.53,C0018,Business,2024-05-18 18:20:00,6,West,South,Low,55.14,Unknown,0,55.14,56,WEST,Consumer,2025-08-18 18:40:00,63.2,49.6,Web,Dormant,RiverSide,Contract,3,75.2,4.97,Morning,1,EV,EAST,2025-08-10 04:56:00,88.0,190688,Active,v2.2,Airport Hub,Airport,Dispatch,71,,,,,,,,,,,,,,,,169.95,0.04562591086906496
DL00223,O00740,D155,V085,H08,2024-05-22 15:11:00,2024-05-22 20:28:55,Delayed,12.99,0,0,3.19,12.3,C0151,Medical,2024-05-22 14:17:00,4,East,EAST,Medium,67.9,Web,1,67.9,20,north,Consumer,2024-10-10 14:32:00,79.2,33.8,App,Suspended,CENTRAL,PartTime,6,69.5,3.98,Morning,1,CargoVan,SOUTH,2025-09-30 12:01:00,87.3,145652,Active,v2.1,Midtown Relay,Central,Charging,63,,,,,,,,,,,,,,,,317.9166666666667,0.08535002940349262
DL00224,O00960,D034,V040,H07,2025-01-20 03:14:00,2025-01-20 03:27:00,OnTime,11.88,0,0,3.79,14.2,C0554,Passenger,2025-01-20 03:03:00,1,Riverside,NORTH,Medium,86.06,App,0,86.06,37,East,Consumer,2025-01-15 08:24:00,59.5,46.8,App,Active,West,FullTime,11,71.3,4.27,Morning,1,EV,CENTRAL,2025-11-23 11:28:00,90.0,133770,Active,v2.0,Riverside Hub,Riverside,Warehouse,66,,,,,,,,,,I0081,AppSyncError,2025-01-20 04:36:00,High,Closed,20.3,13.0,0.10349006673314413
DL00225,O00056,D150,V044,H05,2025-10-05 20:44:00,2025-10-06 00:53:02,OnTime,6.21,2,0,3.98,14.94,C0271,Parcel,2025-10-05 20:28:00,4,South,CENTRAL,High,160.35,Web,0,160.35,66,East,Consumer,2025-12-09 06:43:00,65.1,15.5,Web,Active,EAST,FullTime,12,88.1,4.08,Night,1,EV,AIRPORT,2025-02-14 20:35:00,91.8,111243,Active,v2.2,Central Core,Central,Control,88,CP0058,O00056,SupportExperience,App,Medium,2025-10-09 20:28:00,Escalated,1.0,10.06,I0208,ProofMissing,2025-10-05 23:13:00,Medium,Closed,11.5,249.03333333333333,0.3668571501623584
